"","academicyear","instname","control","hbcu","hsi","medical","nettuition01","tuition_reliance_a1","appliedaid01","grant01","tuition_discount","fed_grant_pct","fed_grant_avg_amount","inst_grant_avg_amount","loan_num","loan_avg_amount","tuition01_tf","fee01_tf","education_share","instruction_share","studserv_share","eandr_degree","average_subsidy","nettuition_share","gross_operating_margin","fringe_benefit_play","instr_sal_as_pct_instrtot","acadsupp_sal_as_pct_acadsupptot","assets06","totaldegrees_100fte","bach_deg_share_of_tot_deg","ftretention_rate","fall_cohort_num","fall_cohort_pct","total_enrollment_amin_tot","total_enrollment_asian_tot","total_enrollment_black_tot","total_enrollment_hisp_tot","total_enrollment_white_tot","total_enrollment_multi_tot","applcn","enrollftcount","enrollptcount","NumStudSubACT","NumStudSubSAT","instacttype","ft_executive_per_100fte","full_time_employee_share","ft_faculty_salary","full_time_employee_100fte","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NV","NY","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VA","VI","VT","WA","WI","WV","WY"
"45",2009,"University of Wisconsin-Whitewater",0,0,0,0,54295653,0.587223035,7367693,6466838,0.092657816,18,4572,1412,1268,5724,5262,900,0.934045031,0.477280345,0.178206392,45051.50834,43961686.69,0.552586231,-2835989,1.345808522,0.679018303,0.551893258,258708519,21.94890088,0.797799175,0.76,2132,22,48,246,474,265,9699,25,5428,2048,15,1,1,2,0.623948581,0.827106864,58946.58588,9.580629821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46",2012,"University of Wisconsin-Whitewater",0,0,0,0,72622671,0.654819903,11967955,12005162,0.087073286,30,4364,1345,1332,6352,6179,1016,0.92087773,0.502303458,0.17999461,44205.04566,35060820.22,0.674408586,1903556,1.301238224,0.651400033,0.549069729,304333075,22.81753466,0.787356322,0.77,1993,19,21,193,546,399,10006,176,5521,2033,11,1,1,2,0.562008243,0.811774461,60949.97494,9.170101161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"47",2012,"Viterbo University",1,0,0,0,32463600,0.896398435,13660497,3249322,0.305888909,33,4903,12230,274,6258,21280,590,0.999757577,0.496327742,0.142991672,38969.45179,660434.0212,0.980061788,3894868,1.232142697,0.67133126,0.491168516,103034937,34.75061325,0.52,0.71,358,16,23,60,53,50,2824,0,1610,358,1,1,0,2,1.471790679,0.506920415,54817.4958,11.9787408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"48",2012,"Silver Lake College of the Holy Family",1,0,0,0,4962705,0.407990999,1643938,528846,0.248831063,54,6002,11783,37,6089,21580,240,1,0.526955228,0.0867144,57709.59639,4617088,0.518038855,5325654,1.07559527,0.48893648,0.623975043,23532064,45.23160763,0.463855422,0.56,46,10,8,5,21,24,478,11,176,46,0,1,1,2,7.084468665,0.513812155,38087.52778,25.34059946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"49",2012,"Saint Norbert College",1,0,0,0,35933346,0.654292673,25936015,1757525,0.419206124,25,3937,14467,410,7687,28935,460,0.943995813,0.37730781,0.173315706,105345.592,10208023.31,0.778766355,6772907,1.319193877,0.59711253,0.417358258,216760952,20.31539889,0.95890411,0.82,594,27,14,20,20,49,1963,37,2382,594,0,1,0,2,2.551020408,0.785046729,56866.8777,23.37662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"50",2012,"Ripon College",1,0,0,0,13638312,0.601400201,13409848,1347693,0.495776718,40,5250,15884,214,8052,28414,275,0.982019368,0.455735781,0.148929916,106189.0626,8236634.896,0.623467205,1062592,1.391985049,0.577850109,0.491678049,116901901,20.89249493,1,0.81,227,23,6,14,18,41,855,17,1115,227,0,1,1,2,2.535496957,0.740384615,55131.59375,15.61866126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"51",2012,"Northland College",1,0,0,0,6129395,0.563787492,7041359,888050,0.534620797,43,5418,17143,118,6248,25725,841,0.930745767,0.348778677,0.257559176,134685.7731,6935124.992,0.469163429,-3849081,1.263077186,0.635508378,0.363475945,58016229,18.72586873,1,0.63,146,27,10,4,5,26,425,7,644,146,0,1,1,2,4.247104247,0.835526316,49383.43478,24.51737452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"52",2012,"Northland International University",1,0,0,0,3287503,0.784437865,2352071,1173838,0.450343905,60,4856,5679,38,5752,11990,890,0.931909371,0.299239227,0.223797047,67121.74633,4163010.843,0.441245137,-2486150,1.28704398,0.585717067,0.32786074,16185386,22.51521298,0.72972973,0.76,72,15,6,23,2,5,418,0,274,129,0,0,0,2,4.056795132,0.379146919,32727.21739,16.22718053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"53",2012,"Mount Mary College",1,0,0,0,19098915,0.767039608,6710743,2418193,0.267614404,65,5040,12016,99,5432,22540,460,0.998330585,0.38814017,0.128994519,65403.32724,2353376.334,0.890297204,4774095,1.258485038,0.729335005,0.599599184,51570727,23.75090514,0.506097561,0.66,114,9,7,62,324,157,1043,44,423,115,1,1,0,2,2.027516293,0.430693069,49552.41176,12.59956553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"54",2012,"Milwaukee School of Engineering",1,0,0,0,39016608,0.542299011,35661781,2389494,0.442145829,26,4411,17538,331,7809,30990,0,0.774803185,0.524321546,0.145595242,82432.30808,5496838.362,0.876512856,18007870,1.286022563,0.633587923,0.578843863,214920357,23.6946029,0.87037037,0.76,438,19,7,81,67,87,2002,35,2199,438,10,1,1,2,2.413339184,0.744510978,73032.96992,16.36682756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"55",2012,"Milwaukee Institute of Art & Design",1,0,0,0,12952951,0.927021059,7794161,1232229,0.375674504,41,4321,13239,143,6910,26990,1664,1,0.381533495,0.152480372,90732.34211,838365,0.93921066,-3723770,1.277992547,0.708699737,0.534931966,19829589,21.19944212,1,0.8,175,24,1,23,33,69,553,23,580,175,0,0,0,2,4.044630404,0.572164948,54117.70732,15.48117155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"56",2012,"Marquette University",1,0,0,1,226495000,0.774492807,102909000,6031000,0.309979771,18,4817,13283,1089,8146,31400,422,0.845876155,0.378734845,0.170999635,93333.86638,35213161.32,0.865448746,9427000,1.284841516,0.685405275,0.500053879,1155546000,25.87670727,0.598430813,0.9,2056,25,32,456,528,752,8949,190,22354,2056,12,1,1,2,1.033591731,0.66097561,84957.41363,20.0073828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"57",2012,"Marian University",1,0,0,0,26516069,0.91840017,11168755,3292285,0.296372752,47,4446,9412,280,6669,22090,350,0.989837454,0.393455434,0.205920405,39673.31245,2405775.773,0.916818039,-12099,1.258384661,0.748349504,0.43414357,44750036,36.68847509,0.576131687,0.66,321,17,15,45,114,99,2259,13,1057,324,0,1,1,2,1.358832411,0.539863326,58437.58889,11.92752894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"58",2012,"Maranatha Baptist Bible College",1,0,0,0,12248482,0.941707899,2273291,1555553,0.045902602,50,3799,2734,165,5870,11160,1100,1,0.332072893,0.154837753,71025.61765,-174127,1.014421226,273499,1.445237755,0.669354239,0.605109818,21524999,19.31818182,0.823529412,0.76,214,23,4,9,4,10,715,31,426,214,1,1,1,2,2.159090909,0.576923077,38193.28261,11.93181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"59",2012,"Lawrence University",1,0,0,0,32076427,0.699463492,22748053,1301305,0.414925103,24,4754,18173,202,7445,38205,276,0.90459881,0.43410952,0.141738749,133683.9672,14445593.58,0.689489119,-7369688,1.348124256,0.620881465,0.402902056,334498141,23.83561644,1,0.89,323,22,7,46,49,53,1145,42,2666,323,3,0,0,2,1.643835616,0.831372549,64666.81595,29.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60",2012,"Lakeland College",1,0,0,0,23604015,0.924101064,7138694,2900288,0.229752604,43,4209,10345,193,6414,19364,866,0.978052583,0.384584819,0.273398407,32341.54595,4630154.617,0.836008826,-874736,1.251216237,0.809128168,0.59786055,53596990,39.0080429,0.672394044,0.7,202,7,41,72,194,99,2852,0,621,200,8,1,1,2,1.966041108,0.366873065,58001.12281,10.58981233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"61",2012,"Edgewood College",1,0,0,0,37049801,0.913800366,11441120,2757871,0.229960892,40,4146,10505,231,6912,22850,0,0.973029339,0.448462099,0.125966929,65672.12711,1499737.612,0.961095835,607687,1.323695836,0.668583198,0.533074014,116646219,28.52283771,0.700170358,0.8,294,15,10,53,85,138,2159,72,1292,294,3,1,1,2,1.603498542,0.591596639,51876.35766,17.10398445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"62",2012,"Concordia University-Wisconsin",1,0,0,0,65584973,0.923252339,21656856,4912823,0.245027795,27,4132,11929,441,7822,23050,210,0.996572551,0.515415766,0.129372054,40501.47861,-1592636.802,1.02488793,13602989,1.305424484,0.6382446,0.429549773,178630503,30.1641848,0.405696203,0.75,560,13,79,106,969,147,4774,123,2639,560,561,1,1,2,0.687285223,0.394477318,68698.65772,7.636502482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"63",2012,"Carthage College",1,0,0,0,48672985,0.974167979,32999267,3285260,0.408180393,28,4950,14136,591,7802,31300,0,0.99514732,0.433487024,0.20806359,81637.88923,1207765.32,0.975786946,9242341,1.342061703,0.593654906,0.401324376,208485651,22.20203488,0.942716858,0.77,679,23,16,60,113,145,2252,16,6919,679,6,1,0,2,1.090116279,0.649253731,64644.40268,12.64534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"64",2012,"Beloit College",1,0,0,0,22666592,0.664039873,23092367,1135126,0.504652368,24,4221,20503,256,6170,36444,230,0.971939926,0.402099931,0.154855283,122094.5153,15304802.25,0.596938628,-11340190,1.30264409,0.577293863,0.452953381,220675323,23.12267658,1,0.86,315,23,6,28,47,111,965,56,2107,318,0,1,1,2,4.237918216,0.945080092,59974.71756,30.7063197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"65",2012,"Alverno College",1,0,0,0,34213821,0.772918344,12301405,5223036,0.243441664,75,4654,8885,173,5999,20544,525,0.962081434,0.378195364,0.174039407,69001.60256,217978.6784,0.993669263,5673238,1.272590141,0.742061076,0.593095098,79520396,23.67172676,0.813627255,0.7,193,9,26,122,443,357,1566,50,529,193,6,1,1,2,3.937381404,0.673584906,55888.91525,16.93548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"66",2012,"Wheeling Jesuit University",1,0,0,0,17309541,0.621462435,11097060,1113723,0.386429263,29,5200,14852,149,7412,24650,990,0.699906355,0.390043199,0.281580983,69782.14777,4113578.365,0.807984155,-3425107,1.259798418,0.706286856,0.464933609,73146583,26.3972485,0.583061889,0.71,195,18,2,19,32,22,1149,0,1285,259,0,1,1,2,2.407566638,0.772151899,51543.6092,26.22527945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"67",2012,"West Virginia Wesleyan College",1,0,0,0,13166394,0.787621893,20547049,1890960,0.609461603,40,4619,15483,283,6137,23940,1024,1,0.344612404,0.233018016,67747.20482,9325678,0.585379328,-3482750,1.309409088,0.734305056,0.428913632,81346039,23.31460674,0.858433735,0.67,405,30,6,13,140,26,1141,21,1743,405,2,1,1,2,2.738764045,0.67032967,48656.74026,17.13483146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"68",2012,"West Liberty University",0,0,0,0,13774925,0.473100477,5294072,4852957,0.224430881,49,4258,4295,413,8690,5266,0,0.97383788,0.531282978,0.107368519,53613.26849,10243819.28,0.573507292,981757,1.359875543,0.72042474,0.646993617,62211779,17.84149741,0.888392857,0.67,550,20,5,18,123,26,2534,9,1921,576,7,1,1,2,2.309836718,0.772727273,55211.1791,12.18637993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",2012,"Shepherd University",0,0,0,0,23687949,0.570176142,10388862,5957223,0.124687124,33,4210,3777,487,9273,350,5204,0.989321087,0.477893915,0.087565337,51686.12239,13629431.37,0.634769878,-2493228,1.321103009,0.6859676,0.604938151,149079705,18.65633075,0.912742382,0.68,786,19,35,76,288,121,3591,14,2024,759,10,1,1,2,1.989664083,0.725779967,61620.19403,11.42118863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"70",2012,"Ohio Valley University",1,0,0,0,3629690,0.484640394,3538516,930510,0.506903935,53,3931,8166,108,8555,16338,1712,1,0.329379017,0.233141285,52364.25,2025649,0.641816521,-823183,1.187507897,0.777259428,0.740722811,23745800,22.5,0.685185185,0.69,147,30,0,2,26,12,443,4,870,147,0,1,1,2,2.291666667,0.477987421,42680.86364,15.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"71",2012,"Glenville State College",0,0,0,0,5709233,0.319089735,3021548,3538833,0.300605652,66,4546,1937,216,5881,4098,1254,1,0.406933538,0.127067616,91980.90431,13514776,0.296984516,-3603823,1.373509519,0.615100882,0.464160177,69592454,14.33470508,0.722488038,0.78,284,15,0,6,301,32,1456,11,1246,284,71,1,1,2,1.303155007,0.749103943,51027.88235,14.33470508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"72",2012,"Davis & Elkins College",1,0,0,0,8500877,0.634183437,8145233,1617554,0.485046038,48,4779,11964,160,6334,22000,320,0.998403804,0.417344409,0.19724323,108639.5747,5187709.408,0.621019348,817061,1.336329075,0.549628688,0.422691901,59372163,16.60079051,0.674603175,0.61,231,29,3,1,18,5,337,0,2011,231,0,1,1,2,2.108036891,0.672794118,48586.33333,24.11067194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"73",2012,"Concord University",0,0,0,0,11189263,0.395550097,8755668,5748148,0.262376947,53,4296,1875,322,5701,5446,0,0.945669484,0.548643431,0.13550027,54231.18814,13648621.17,0.450491794,-2127166,1.343238815,0.657517842,0.418462178,64834842,17.91862285,0.943231441,0.61,579,21,8,49,165,27,2547,0,2375,578,7,1,1,2,0.352112676,0.776504298,55590.30579,10.60250391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"74",2012,"University of Charleston",1,0,0,0,18016574,0.784780363,15570247,1699255,0.46358204,44,4820,17306,215,7091,25000,181,0.997029355,0.391668198,0.209926465,73129.59712,6335581.84,0.739834868,-4999894,1.178601405,0.711327102,0.500123984,128264944,24.63017751,0.615615616,0.63,245,24,4,33,150,28,809,25,1702,245,0,1,1,2,2.958579882,0.8,57904.71591,20.71005917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"75",2012,"Bluefield State College",0,1,0,0,9238185,0.425493888,7034213,5476966,0.13080935,84,3624,2090,240,5046,4908,0,0.938062379,0.507629491,0.107489311,59360.56756,10469523.43,0.468759979,-360070,1.363831721,0.628633394,0.487929529,24749659,19.63335305,0.719879518,0.56,261,14,0,4,204,13,1636,4,558,292,11,1,1,2,1.59668835,0.734317343,56261.51351,11.76818451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"76",2012,"Bethany College",1,0,0,0,8297148,0.756235482,9732217,1537915,0.535244237,61,5398,12375,211,7585,22954,900,1,0.229467042,0.208244963,131101.8433,9270499,0.472297058,-5520003,1.43190087,0.66301837,0.461554333,97081511,16.75,0.947761194,0.59,214,27,8,4,119,16,537,0,1493,214,0,1,1,2,2.25,0.742222222,47645,20.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"77",2012,"Appalachian Bible College",1,0,0,0,1568968,0.396500014,765392,484402,0.265890244,64,4135,4419,13,4427,10032,1750,0.99668709,0.289347664,0.174172952,82016.7011,2039766.849,0.434769543,-370549,1.289291356,0.661933442,0.44516727,15102140,20.0913242,0.75,0.63,45,17,2,0,1,4,265,0,96,45,0,1,1,2,7.305936073,0.841269841,30336.38462,24.20091324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"78",2012,"Alderson Broaddus College",1,0,0,0,6670538,0.346770228,6697491,1187988,0.496947123,54,4583,13538,121,7355,22530,210,0.97258943,0.402160711,0.215218015,93523.02602,7357915.903,0.475500582,4991906,1.240780416,0.678719136,0.376912638,49065357,24.91694352,0.633333333,0.67,137,24,3,12,27,14,523,3,836,138,0,1,1,2,0.830564784,0.801136364,43773.34848,23.42192691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"79",2012,"Whitworth University",1,0,0,0,41157260,0.786177183,28620110,1935431,0.419679002,25,5117,15514,356,6773,31830,314,0.949742493,0.428873823,0.183482753,79133.09652,7588727.454,0.844320982,1815447,1.264842172,0.575639923,0.508813051,265737496,26.1682243,0.779220779,0.83,523,24,14,69,42,151,2030,88,7040,523,0,0,0,2,2.5913339,0.711571675,49320.95541,17.50212404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"80",2012,"Whitman College",1,0,0,0,38876716,0.720870831,23418588,811684,0.375928625,10,4597,17906,185,5660,40180,316,0.967013663,0.430860276,0.169264031,121893.8231,11953008.22,0.764842159,-10908689,1.378096606,0.658374287,0.332267165,604196236,26.42585551,1,0.95,422,26,13,125,24,100,1121,53,3097,399,0,1,1,2,3.865652725,0.762962963,71615.88742,26.10899873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"81",2012,"Western Washington University",0,0,0,0,105461027,0.614091635,20733825,13899353,0.124347367,22,4344,3786,1341,5782,6973,783,0.956976158,0.607689943,0.114905336,45370.03009,55103509.5,0.656813947,-144295,1.325470799,0.609717936,0.590789429,566204841,25.34555611,0.9027974,0.84,2672,19,173,942,262,837,11406,770,9083,2672,23,1,1,2,0.494163145,0.716610819,65587.49301,10.72119172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"82",2012,"Walla Walla University",1,0,0,0,31590307,0.909674177,10960945,2237121,0.257593948,26,4206,10622,210,7095,23670,228,0.935220385,0.48400736,0.154600109,80410.28194,2342831.977,0.930957405,737232,1.380006315,0.551422626,0.411149078,99795025,23.85528547,0.696682464,0.76,364,23,45,70,51,191,1359,0,626,298,1,1,1,2,1.413227812,0.837931034,43058.04202,13.73657434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"83",2012,"Seattle University",1,0,0,0,162523559,0.897974223,59045818,4210268,0.262925361,21,6179,13526,530,7525,32400,300,1,0.494477943,0.177894836,74312.13076,14785185,0.916613334,3037719,1.293491639,0.634948651,0.463958841,591361365,35.92291478,0.523889355,0.86,870,19,61,1147,298,556,4266,294,6320,870,0,1,1,2,1.927130382,0.79501385,79872.44811,17.28395062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"84",2012,"Seattle Pacific University",1,0,0,0,70872000,0.916890913,40817000,3944000,0.359661724,28,5196,13999,518,7227,29976,363,0.944238332,0.493046494,0.20914574,62063.45975,1618120.984,0.977678048,13124000,1.297537493,0.604459864,0.539533871,246778000,31.41473911,0.696917808,0.85,760,24,16,345,142,227,2790,237,4211,760,0,1,1,2,1.156535772,0.72375,70150.29327,15.57288865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"85",2012,"Saint Martin's University",1,0,0,0,24569032,0.796654787,14162269,2213151,0.319639842,39,4252,15799,185,6814,27300,322,0.998494814,0.322185937,0.182643441,71985.59812,2785495.286,0.898170593,3000230,1.228395324,0.79387726,0.571769839,89717768,26.22498275,0.784210526,0.75,233,16,20,153,148,170,1024,104,576,233,1,1,1,2,2.070393375,0.617021277,54145.28169,14.00966184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"86",2012,"University of Puget Sound",1,0,0,0,67407000,0.758447257,41277000,2296000,0.376276926,20,5159,17197,420,6700,38510,210,0.983370739,0.4828677,0.181548512,115519.6125,16344719.09,0.804843181,2316000,1.328988024,0.561583541,0.426049746,506384000,25.37626881,0.837241379,0.88,686,26,22,214,53,153,2202,117,7195,686,0,1,1,2,1.680084004,0.73875,79866.20426,20.6860343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"87",2012,"Pacific Lutheran University",1,0,0,0,61644104,0.788153597,41391396,3728003,0.398055787,28,4941,16420,533,6400,30950,0,0.853356543,0.470302992,0.145601507,88061.26339,8892967.973,0.873924906,-7166608,1.289423568,0.62148471,0.470171081,239467143,24.20670898,0.86267166,0.82,731,23,30,207,92,183,2565,204,3289,731,0,1,1,2,1.239045029,0.890625,65345.36321,18.94832276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"88",2012,"Northwest University",1,0,0,0,23218528,0.941760851,13500577,1901614,0.309328632,39,4349,11965,99,8150,23030,340,1,0.382719787,0.242876579,64421.29552,-1637394,1.075871546,-1722110,1.146977944,0.73742201,0.732387019,74405717,24.45255474,0.662686567,0.78,175,14,12,82,86,114,1068,41,704,167,15,1,1,2,2.554744526,0.511811024,54007.57143,14.23357664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"89",2012,"Trinity Lutheran College",1,0,0,0,1951539,0.647429294,2069412,341043,0.467170408,40,4986,12872,18,6080,21760,500,0.962876957,0.358539959,0.215250882,73105.39151,1630625.184,0.544793287,-1025781,1.05933042,0.62097841,0.373000644,17258429,31.21019108,1,0.81,25,15,2,11,12,30,94,0,253,26,2,0,0,2,1.27388535,0.630434783,46361.36364,18.47133758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
